Date,air_travel,banking,death,divine,envy,gain,independence,injury,masculine,negotiate,payment,programming,reading,religion,sleep,swearing_terms,technology,tourism,weakness,worship,count
2020-02-05,0.018779342723004695,0.051643192488262914,0.971830985915493,0.06807511737089202,0.014084507042253521,0.04225352112676056,0.02112676056338028,0.5704225352112676,0.06103286384976526,0.009389671361502348,0.05868544600938967,0.025821596244131457,0.10093896713615023,0.03755868544600939,0.08450704225352113,0.05868544600938967,0.03755868544600939,0.023474178403755867,0.01643192488262911,0.03755868544600939,426
2020-02-19,0.03609022556390978,0.07218045112781955,0.9518796992481203,0.0406015037593985,0.016541353383458645,0.045112781954887216,0.016541353383458645,0.5609022556390978,0.05263157894736842,0.01804511278195489,0.055639097744360905,0.042105263157894736,0.10526315789473684,0.01804511278195489,0.058646616541353384,0.07067669172932331,0.061654135338345864,0.01804511278195489,0.021052631578947368,0.022556390977443608,665
2020-03-04,0.015384615384615385,0.05274725274725275,0.8703296703296703,0.017582417582417582,0.017582417582417582,0.046153846153846156,0.015384615384615385,0.5076923076923077,0.03956043956043956,0.03736263736263736,0.05274725274725275,0.02857142857142857,0.0945054945054945,0.024175824175824177,0.07032967032967033,0.054945054945054944,0.054945054945054944,0.01098901098901099,0.01978021978021978,0.017582417582417582,455
2020-03-18,0.0234192037470726,0.07494145199063232,1.2201405152224825,0.03981264637002342,0.01873536299765808,0.03044496487119438,0.00702576112412178,0.6838407494145199,0.0351288056206089,0.01405152224824356,0.08899297423887588,0.05620608899297424,0.06557377049180328,0.0117096018735363,0.0702576112412178,0.10304449648711944,0.06557377049180328,0.03278688524590164,0.02810304449648712,0.00936768149882904,427
2020-04-01,0.013297872340425532,0.061170212765957445,1.422872340425532,0.047872340425531915,0.02127659574468085,0.02127659574468085,0.005319148936170213,0.7898936170212766,0.05585106382978723,0.018617021276595744,0.05585106382978723,0.034574468085106384,0.14893617021276595,0.026595744680851064,0.05585106382978723,0.07180851063829788,0.07180851063829788,0.02127659574468085,0.05319148936170213,0.034574468085106384,376
2020-04-15,0.017241379310344827,0.07183908045977011,1.0919540229885059,0.020114942528735632,0.020114942528735632,0.03735632183908046,0.022988505747126436,0.632183908045977,0.05172413793103448,0.014367816091954023,0.05747126436781609,0.040229885057471264,0.09770114942528736,0.014367816091954023,0.07471264367816093,0.04597701149425287,0.07183908045977011,0.020114942528735632,0.022988505747126436,0.011494252873563218,348
2020-05-06,0.025,0.06818181818181818,1.375,0.045454545454545456,0.00909090909090909,0.06363636363636363,0.015909090909090907,0.825,0.07727272727272727,0.00909090909090909,0.0659090909090909,0.045454545454545456,0.08181818181818182,0.03409090909090909,0.056818181818181816,0.06136363636363636,0.13636363636363635,0.011363636363636364,0.029545454545454545,0.02727272727272727,440
2020-05-20,0.01201923076923077,0.0625,1.1586538461538463,0.055288461538461536,0.021634615384615384,0.03365384615384615,0.004807692307692308,0.6706730769230769,0.07451923076923077,0.009615384615384616,0.052884615384615384,0.036057692307692304,0.11298076923076923,0.03365384615384615,0.08653846153846154,0.0673076923076923,0.07451923076923077,0.01201923076923077,0.03365384615384615,0.04326923076923077,416
2020-06-03,0.02040816326530612,0.043731778425655975,0.8746355685131195,0.052478134110787174,0.043731778425655975,0.037900874635568516,0.02040816326530612,0.565597667638484,0.052478134110787174,0.01749271137026239,0.05539358600583091,0.029154518950437316,0.11078717201166181,0.04664723032069971,0.07580174927113703,0.04664723032069971,0.04956268221574344,0.03498542274052478,0.03206997084548105,0.029154518950437316,343
2020-06-17,0.0021691973969631237,0.06073752711496746,0.9783080260303688,0.049891540130151846,0.021691973969631236,0.04772234273318872,0.03036876355748373,0.6030368763557483,0.06073752711496746,0.008676789587852495,0.049891540130151846,0.02386117136659436,0.10629067245119306,0.0368763557483731,0.08676789587852494,0.08026030368763558,0.07592190889370933,0.008676789587852495,0.015184381778741865,0.0368763557483731,461
2020-07-01,0.006493506493506494,0.23376623376623376,0.685064935064935,0.02922077922077922,0.022727272727272728,0.021103896103896104,0.016233766233766232,0.43993506493506496,0.06655844155844155,0.01948051948051948,0.237012987012987,0.024350649350649352,0.09415584415584416,0.037337662337662336,0.08928571428571429,0.05194805194805195,0.03571428571428571,0.012987012987012988,0.022727272727272728,0.037337662337662336,616
2020-07-15,0.0044444444444444444,0.04666666666666667,0.8911111111111111,0.03777777777777778,0.013333333333333334,0.03111111111111111,0.015555555555555555,0.5288888888888889,0.09777777777777778,0.008888888888888889,0.042222222222222223,0.04666666666666667,0.18666666666666668,0.035555555555555556,0.06666666666666667,0.1111111111111111,0.06,0.011111111111111112,0.04888888888888889,0.035555555555555556,450
2020-08-05,0.005235602094240838,0.034031413612565446,0.9136125654450262,0.05759162303664921,0.01832460732984293,0.01832460732984293,0.010471204188481676,0.5209424083769634,0.08376963350785341,0.010471204188481676,0.034031413612565446,0.034031413612565446,0.09947643979057591,0.04450261780104712,0.07329842931937172,0.05235602094240838,0.0549738219895288,0.015706806282722512,0.02617801047120419,0.04712041884816754,382
2020-08-19,0.04050632911392405,0.10126582278481013,1.0734177215189873,0.04050632911392405,0.02531645569620253,0.027848101265822784,0.017721518987341773,0.6683544303797468,0.09620253164556962,0.02531645569620253,0.08354430379746836,0.017721518987341773,0.09873417721518987,0.035443037974683546,0.09113924050632911,0.06582278481012659,0.030379746835443037,0.02278481012658228,0.027848101265822784,0.027848101265822784,395
2020-09-02,0.013043478260869565,0.04782608695652174,0.8869565217391304,0.041304347826086954,0.030434782608695653,0.02391304347826087,0.030434782608695653,0.532608695652174,0.1826086956521739,0.02826086956521739,0.04565217391304348,0.04565217391304348,0.10434782608695652,0.02608695652173913,0.05652173913043478,0.07173913043478261,0.06304347826086956,0.021739130434782608,0.034782608695652174,0.02391304347826087,460
2020-09-16,0.017412935323383085,0.03233830845771144,0.8756218905472637,0.03980099502487562,0.022388059701492536,0.01990049751243781,0.007462686567164179,0.5422885572139303,0.0845771144278607,0.007462686567164179,0.03731343283582089,0.02736318407960199,0.1318407960199005,0.024875621890547265,0.06716417910447761,0.0945273631840796,0.04975124378109453,0.017412935323383085,0.02736318407960199,0.017412935323383085,402
2020-10-07,0.020253164556962026,0.0759493670886076,1.070886075949367,0.04556962025316456,0.010126582278481013,0.043037974683544304,0.02278481012658228,0.6531645569620254,0.0759493670886076,0.030379746835443037,0.08860759493670886,0.06835443037974684,0.09873417721518987,0.06329113924050633,0.07088607594936709,0.06582278481012659,0.07848101265822785,0.04556962025316456,0.03291139240506329,0.04810126582278481,395
2020-10-21,0.025806451612903226,0.06881720430107527,0.9935483870967742,0.04516129032258064,0.015053763440860216,0.03870967741935484,0.01935483870967742,0.632258064516129,0.06881720430107527,0.010752688172043012,0.060215053763440864,0.043010752688172046,0.09032258064516129,0.030107526881720432,0.07741935483870968,0.05806451612903226,0.05591397849462366,0.03655913978494624,0.03870967741935484,0.03225806451612903,465
2020-11-04,0.008658008658008658,0.0735930735930736,0.9437229437229437,0.07142857142857142,0.012987012987012988,0.05411255411255411,0.030303030303030304,0.5454545454545454,0.04329004329004329,0.010822510822510822,0.05411255411255411,0.06277056277056277,0.09523809523809523,0.03896103896103896,0.08225108225108226,0.11038961038961038,0.06493506493506493,0.023809523809523808,0.008658008658008658,0.04329004329004329,462
2020-11-18,0.026041666666666668,0.0625,0.7708333333333334,0.046875,0.015625,0.028645833333333332,0.0078125,0.4583333333333333,0.07291666666666667,0.018229166666666668,0.06510416666666667,0.0625,0.13802083333333334,0.020833333333333332,0.109375,0.046875,0.09635416666666667,0.046875,0.03125,0.0234375,384
2020-12-02,0.014644351464435146,0.05230125523012552,0.9581589958158996,0.03138075313807531,0.02510460251046025,0.03556485355648536,0.03347280334728033,0.49581589958158995,0.05230125523012552,0.016736401673640166,0.0397489539748954,0.03765690376569038,0.10460251046025104,0.03347280334728033,0.10460251046025104,0.03138075313807531,0.05439330543933055,0.014644351464435146,0.01882845188284519,0.008368200836820083,478
2020-12-16,0.021406727828746176,0.06116207951070336,1.2324159021406729,0.04281345565749235,0.021406727828746176,0.03058103975535168,0.01834862385321101,0.72782874617737,0.06116207951070336,0.03058103975535168,0.04892966360856269,0.024464831804281346,0.07033639143730887,0.027522935779816515,0.09785932721712538,0.05504587155963303,0.03669724770642202,0.009174311926605505,0.01529051987767584,0.03363914373088685,327
2021-01-06,0.0335195530726257,0.040968342644320296,1.5139664804469273,0.05027932960893855,0.0111731843575419,0.0595903165735568,0.024208566108007448,0.8417132216014898,0.037243947858473,0.00931098696461825,0.048417132216014895,0.027932960893854747,0.07076350093109869,0.0260707635009311,0.0856610800744879,0.074487895716946,0.020484171322160148,0.00558659217877095,0.04283054003724395,0.027932960893854747,537
2021-01-20,0.019672131147540985,0.05573770491803279,1.0295081967213116,0.03934426229508197,0.01639344262295082,0.05245901639344262,0.01639344262295082,0.5868852459016394,0.09836065573770492,0.019672131147540985,0.08524590163934426,0.006557377049180328,0.1540983606557377,0.06557377049180328,0.08524590163934426,0.08196721311475409,0.03278688524590164,0.01639344262295082,0.022950819672131147,0.022950819672131147,305
2021-02-03,0.036931818181818184,0.09375,0.9886363636363636,0.05397727272727273,0.048295454545454544,0.045454545454545456,0.014204545454545454,0.6136363636363636,0.045454545454545456,0.04261363636363636,0.09090909090909091,0.036931818181818184,0.09943181818181818,0.04261363636363636,0.08238636363636363,0.0625,0.06818181818181818,0.017045454545454544,0.019886363636363636,0.028409090909090908,352
